id,title,num_list_users
373,Bannou Bunka Neko-Musume,10837
404,Bastard!! Ankoku no Hakaishin,32745
2055,Coo: Tooi Umi kara Kita Coo,2060
38940,Cop Craft,106352
36661,Dahufa,786
6202,Daisetsusan no Yuusha Kibaou,904
2520,Dragon Ball Specials,28890
1800,Fatal Fury 2: The New Battle,8690
318,Hand Maid May,27958
12461,Hiiro no Kakera,105394
48577,Home!,3161
17919,Houkago no Pleiades (TV),33943
1177,Alien 9,33374
1593,Azumanga Web Daioh,29629
1068,Chou Denji Robo Combattler V,3211
37982,Domestic na Kanojo,631183
296,Dragon Drive,21970
12035,Dwaeji-ui Wang,6285
377,eX-Driver,10051
33392,Gakuen Handsome,37788
297,Grenadier: Hohoemi no Senshi,52807
21541,Hentai Ouji to Warawanai Neko.: Henneko BBS,31715
15895,Hiyokoi (2012),27432
38276,Houkago Saikoro Club,43912
50338,Kunoichi Tsubaki no Mune no Uchi,35620
6182,Maihime,1878
10213,Maji de Watashi ni Koi Shinasai!,276005
33788,Marginal#4: Kiss kara Tsukuru Big Bang,15501
6890,Ontama!,2625
2826,Oz no Mahoutsukai (1986),2263
50352,Peko Random Brain!,375
44387,Sankaku Mado no Sotogawa wa Yoru,37244
38923,Sinbi Apateu: Ghost Ball Bimil,1046
2965,Suteki Tantei Labyrinth,9403
18121,Teekyuu 2,29260
5037,Terra e... (TV) Specials,2721
2097,Tokumu Sentai Shinesman,2918
1043,Tokyo Babylon,17751
1218,Tonagura!,46310
37293,Wo Jia Da Shixiong Naozi You Keng,3485
1290,WXIII Kidou Keisatsu Patlabor,10787
21639,Yu☆Gi☆Oh! Arc-V,56876
28817,Mikagura Gakuen Kumikyoku (TV),84252
3438,Moero! Top Striker,4030
38089,"Okoshiyasu, Chitose-chan",5653
2783,Oyayubi Hime Monogatari,1593
4793,Pokemon: Pichu to Pikachu,39313
12863,Pretty Rhythm: Dear My Future,8248
11483,Redline Pilot,9242
21027,Saibi,4243
5940,Seiken no Blacksmith,168751
2620,Spider Riders: Yomigaeru Taiyou,4357
926,Tatakae! Chou Robot Seimeitai Transformers Victory,2740
3008,Time Bokan Series: Yatterman,4689
1703,Tokyo Tribe 2,10823
36654,Tsukumogami Kashimasu,16441
688,Uta∽Kata,23856
27939,Afro Samurai Pilot,10167
1669,Bakuten Shoot Beyblade 2002,61877
27737,Battle Spirits: Burning Soul,3644
2964,Blue Drop: Tenshi-tachi no Gikyoku,28867
4286,Bonobono (TV),1399
1962,Chikyuu Bouei Kazoku,1899
2090,Choujikuu Seiki Orguss 02,3275
16355,Dansai Bunri no Crime Edge,104899
1599,Eat-Man '98,5398
8536,Fortune Arterial: Akai Yakusoku,111167
25907,Glass no Hana to Kowasu Sekai,30284
39417,Granbelm,48534
1848,Haou Taikei Ryuu Knight,2883
1645,Herlock Saga: Nibelung no Yubiwa,5784
8465,Ichiban Ushiro no Daimaou Specials,47814
757,Kaze wo Mita Shounen,5479
495,Bakuretsu Hunters,19508
32483,Cheer Danshi!!,60677
8624,Digimon Xros Wars,44970
33045,Dream Festival!,13239
2494,Goshuushou-sama Ninomiya-kun,93471
2804,Hana no Mahoutsukai Mary Bell,2540
797,Hanaukyou Maid-tai OVA,9323
3326,Inaka Isha,19709
618,Juubee Ninpuuchou: Ryuuhougyoku-hen,38491
865,Kikou Senki Dragonar,4955
30652,Long Riders!,25530
33197,Lostorage Incited WIXOSS,53881
8599,Mayoi Neko Overrun! Specials,18150
19855,Nobunagun,62898
36258,Ohedo Julia-Night,653
33569,Re:Petit kara Hajimeru Isekai Seikatsu,48392
2029,Sirius no Densetsu,4864
7590,Mayoi Neko Overrun!,131147
34580,Nana Maru San Batsu,72096
2970,Night Wizard,35332
13173,Puka Puka Juju,5203
38009,Re:Stage! Dream Days♪,9841
9061,RPG Densetsu Hepoi,644
34839,Sanrio Danshi,52978
14515,Sasami-san@Ganbaranai,78500
6056,Sasuke,1320
1103,Shinkon Gattai Godannar!!,16223
3809,Shirayuki Hime no Densetsu,3185
14629,Starship Troopers: Invasion,5370
31430,Terra Formars: Revenge,85231
20613,Viva Namida,4914
32534,Xiyou Ji: Dasheng Guilai,2551
2041,Ai to Yuuki no Pig Girl Tonde Buurin,9578
17082,Aiura,81887
886,Amaenaide yo!! Katsu!!,48383
36882,Arifureta Shokugyou de Sekai Saikyou,562199
37828,Bokura no Nanokakan Sensou,25078
2255,Choujuu Kishin Dancougar,4637
31147,Concrete Revolutio: Choujin Gensou,83147
956,Daikuu Maryuu Gaiking,2185
2814,Dondon Dommel to Ron,979
271,Gad Guard,12982
4240,Ginga Senpuu Braiger,2167
31675,Haikyuu!! Quest Picture Drama,19567
2224,Hikari no Densetsu,4762
1181,Hikyou Tanken Fam & Ihrlie,7800
33129,Joker Game: Kuroneko Yoru no Bouken,14549
635,Juubee-chan: Lovely Gantai no Himitsu,17519
1192,Kakurenbo,35783
1445,Mach GoGoGo,13692
27857,Madan no Ou to Vanadis: Tigre-kun to Vanadi-chu,15468
9624,30-sai no Hoken Taiiku,59072
2316,Akakichi no Eleven,1898
9875,Anime Tenchou x Touhou Project,14581
28391,Ao no Kanata no Four Rhythm,140507
38302,Boku no Tonari ni Ankoku Hakaishin ga Imasu.,52282
2131,Bokusatsu Tenshi Dokuro-chan 2,101253
4201,Chocchan Monogatari,1327
31456,Code:Realize - Sousei no Himegimi,76290
234,Dan Doh!!,3883
12471,Eureka Seven AO,91036
13263,Fate/Zero: Onegai! Einzbern Soudanshitsu,35476
4362,Fireball,9657
43229,Godzilla: S.P,57584
35983,Harukana Receive,99720
8140,Konchuu Monogatari Minashigo Hutch (1989),1290
626,Mamotte Shugogetten!,7905
31537,Manaria Friends,107916
9335,Megane na Kanojo,13897
3436,Meme Iroiro Yume no Tabi,738
11615,Morita-san wa Mukuchi. 2,12690
21177,Nobunaga the Fool,94852
10197,Nyanpire The Animation,26634
9922,Oretachi ni Tsubasa wa Nai: Under the Innocent Sky.,82998
31716,Rewrite,194381
2511,Sengoku Majin Goushougun: Toki no Etranger,2789
533,Sensei no Ojikan: Doki Doki School Hours,7895
39967,Shinkansen Henkei Robo Shinkalion: Mirai kara Kita Shinsoku no ALFA-X,1037
420,Spriggan,24099
421,Stratos 4,10855
1532,Suki na Mono wa Suki Dakara Shou ga Nai!!,47285
7329,Tottoko Hamtarou Movie 1: Ham-Ham Land Daibouken,2634
1540,"Touch: Miss Lonely Yesterday - Are kara, Kimi wa...",3292
48567,Visual Prison,32670
50647,Zhen Wu Dianfeng,673
4052,Medarot Damashii,18258
222,Mezzo DSA,19647
30924,Mikagura Gakuen Kumikyoku,3020
33850,Nil Admirari no Tenbin,36067
2615,Otome wa Boku ni Koishiteru Special,11338
11491,Recorder to Randoseru Do♪,51322
36492,Road to You,10766
4515,Seton Doubutsuki: Risu no Banner,1473
924,Transformers: Choujin Master Force,2984
14853,Tsukumo,7074
37433,Wakaokami wa Shougakusei!,6371
347,Wild Arms: Twilight Venom,7417
4773,Yamato Takeru,2184
1487,.hack//Unison,22701
1672,Bomberman B-Daman Bakugaiden,2773
42220,Condom Battler Gorou,1853
563,DNA²,40091
894,Dragon Ball Z Movie 01: Ora no Gohan wo Kaese!!,111021
9330,Dragon Crisis!,163626
13281,FlashBack,2425
782,Gasaraki,20090
10470,God Eater Prologue,34053
34834,Hina Logi: From Luck & Logic,26683
9041,IS: Infinite Stratos,587655
4485,Kasei Yakyoku,2570
37587,Lapis Re:LiGHTs,39305
2786,Bakegyamon,3089
32311,Beautiful World,7122
49418,Caesura of Despair,454
1194,Coyote Ragtime Show,19453
5973,Fight Ippatsu! Juuden-chan!!,32074
4353,Gakuen Heaven: Hamu Hamu Heaven,7110
385,Gilgamesh,37418
3646,Glass no Usagi,2270
31629,Granblue Fantasy The Animation,176907
248,Ichigo 100%,108158
667,Kashimashi: Girl Meets Girl,47132
7593,Kiss x Sis (TV),530120
34535,Koisuru Shirokuma,6709
1660,Kurogane Communication,5461
36902,Mahou Shoujo Ore,77395
21835,Majin Bone,9240
4411,Mirai Robo Daltanias,1441
88,Mobile Suit Gundam F91,27466
86,Mobile Suit Gundam ZZ,36376
2501,Papuwa,1621
1247,Project BLUE Chikyuu SOS,3372
6609,Pucca,14996
33142,Re:Zero kara Hajimeru Break Time,68823
32262,Renai Boukun,327857
4031,Sakigake!! Otokojuku Movie,2352
1881,Sasami: Mahou Shoujo Club,7361
2497,Shin Cutey Honey,8948
2032,Wellber no Monogatari: Sisters of Wellber,8779
34866,Yu☆Gi☆Oh! VRAINS,40740
9040,Mokei Senshi Gunpla Builders Beginning G,5086
9934,Nekogami Yaoyorozu,19361
615,Nurse Witch Komugi-chan Magikarte,15584
5938,Onegai♪My Melody Kirara★,2028
17933,Pyuu to Fuku! Jaguar,767
1182,Shamanic Princess,11271
7082,Shugo Chara! Party!,68753
44942,Shuumatsu no Walküre,193043
2161,Skull Man,29110
1544,Super Robot Taisen OG The Animation,3889
30437,Wakako-zake,37714
29087,Wangpai Yushi,3319
40228,Bananya: Fushigi na Nakama-tachi,13012
2836,Chiisana Viking Vickie,3126
1853,Cutey Honey F,8862
260,Happy☆Lesson (TV),26169
39030,Hataage! Kemono Michi,173528
39831,Hitogata,708
18097,Inazuma Eleven Go: Galaxy,42266
2704,Kaiketsu Jouki Tanteidan,4242
496,Kamui no Ken,6157
32202,Kimi ni Maji Kyun!,4838
40595,"Kimi to Boku no Saigo no Senjou, Aruiwa Sekai ga Hajimaru Seisen",229080
2688,Akai Koudan Zillion,4909
3081,Attacker You!,6419
12745,Bari Bari Densetsu (1987),2117
20543,Bayonetta: Bloody Fate,46022
40233,Da Zhu Zai,5291
1629,Devilman Lady,21992
1802,Dirty Pair Flash,8208
16419,Dokidoki! Precure,22574
236,E's Otherwise,15604
8187,Fumiko no Kokuhaku,26101
487,Girls Bravo: Second Season,85708
3037,GS Mikami: Gokuraku Daisakusen!!,2920
1466,Hakugei Densetsu,3967
9515,Highschool of the Dead: Drifters of the Dead,282126
2050,Honoo no Tenkousei,6209
33840,Kabuki-bu!,18722
51043,Kamigawa: Kagayakeru Sekai,619
1204,Kujira no Chouyaku,8200
1509,Mamotte! Lollipop,23372
1161,Maze☆Bakunetsu Jikuu (TV),6134
9581,MM! Specials,32176
34148,Nyanko Days,66701
1300,Omishi Mahou Gekijou: Risky★Safety,3757
24075,Persona 4 the Golden Animation,82838
919,Ray The Animation,13196
42913,Saezuru Doubutsu wa Yarushikanai!,1962
3847,Sekai Meisaku Douwa: Hakuchou no Ouji,1831
1480,Sky Girls OVA,7005
2766,Super Doll Licca-chan,3679
10702,Tekken: Blood Vengeance,20536
3668,Telepathy Shoujo Ran,8577
34177,Tenshi no 3P!,58309
473,Tide-Line Blue,6946
37324,Youkai Watch: Shadow Side,2153
1277,Ys: Tenkuu no Shinden - Adol Christine no Bouken,4898
40394,Zenonzard The Animation Episode 0,6463
45572,Mahouka Koukou no Yuutousei,111028
2457,Majokko Tsukune-chan,2908
41265,Mars Red,111506
1917,Mobile Suit Gundam MS IGLOO: The Hidden One Year War,14283
13833,Nagareboshi Lens,23204
4742,Papa to Odorou,1194
19391,Shingeki no Kyojin Picture Drama,51541
175,Tokyo Underground,27558
6129,Umi Monogatari: Anata ga Ite Kureta Koto,26570
49285,Waccha PriMagi!,3819
43001,Youjo Shachou,3024
19429,Akuma no Riddle,250230
33046,B-Project: Kodou*Ambitious,43059
39760,Bai Niao Gu,820
8092,Bakumatsu no Spasibo,1449
31636,Dagashi Kashi,409377
2795,Dragonaut: The Resonance,71599
1169,Green Legend Ran,5789
259,Happy☆Lesson,11048
36407,Kenja no Mago,483864
3858,Konchuu Monogatari Minashigo Hutch,2793
15005,Kyou no Asuka Show,42336
2884,Aachi wa Ssipak,9501
1497,Aru Machi Kado no Monogatari,4009
6166,Asobi ni Iku yo!,184252
3193,Asobot Senki Gokuu,3109
14913,Battle Spirits: Sword Eyes,2370
1136,Betterman,13619
10578,C³,168083
5945,Element Hunters,12880
9837,Emblem Take 2,1568
1572,Jungle Taitei,7129
913,Kakutou Bijin Wulong,5522
32287,Kanamewo,15518
37968,Kirakira Happy★Hirake! Cocotama,731
3085,Koharu Biyori,19896
32730,Love Live! x Watering KissMint Collaboration CM,5511
11209,Maken-Ki! OVA,55245
2603,Mushi-Uta,15996
40823,Ni Zhuan Ci Yuan: AI Jue Qi,721
23605,Ninja Slayer From Animation,40870
28819,Okusama ga Seitokaichou!,266222
32603,Okusama ga Seitokaichou!+!,151032
37345,Plunderer,340563
4069,Pucca (ONA),7922
10156,Sacred Seven,74678
5014,Sango Shou Densetsu: Aoi Umi no Elfie,1621
39456,Sounan Desu ka?,138886
1822,The Hakkenden,8162
2299,Uchuu no Kishi Tekkaman Blade OVA: Burning Clock,2031
1952,Vampire Hunter,16622
20267,Wooser no Sono Higurashi: Kakusei-hen,6147
776,Nanaka 6/17,8724
5023,Ninpuu Kamui Gaiden,1780
1748,Piyoko ni Omakase pyo!,2576
28619,Ranpo Kitan: Game of Laplace,110763
25867,Rolling☆Girls,84883
1232,Saber Marionette R,7672
7245,Sekai Meisaku Douwa: Wow! Maerchen Oukoku,835
39918,Shining Star,629
1005,Star Ocean EX,12214
3159,The Kabocha Wine,2735
472,To Heart,24959
37920,Ueno-san wa Bukiyou,106194
41392,Urasekai Picnic,102083
299,.hack//Liminality,32024
6670,8-gatsu no Symphony: Shibuya 2002-2003,1463
1670,Bakuten Shoot Beyblade the Movie: Gekitou!! Takao vs. Daichi,10280
2703,Chousoku Spinner,5027
2042,Five Star Stories,11822
1581,Gift: Eternal Rainbow,30343
403,Hanaukyou Maid-tai,29790
28351,Hikari no Megami,6627
9957,Hoshizora no Violin,840
863,Joshikousei: Girl's High,34710
590,Kage kara Mamoru!,24975
43969,Kanojo mo Kanojo,277006
38799,Koukaku Kidoutai: SAC_2045,29748
23133,M3: Sono Kuroki Hagane,54568
2387,Ai Monogatari: 9 Love Stories,4382
42514,Anime Kapibara-san,3313
28833,Chain Chronicle: Haecceitas no Hikari,110804
4503,Choujikuu Kidan Southern Cross,7134
33314,Digimon Universe: Appli Monsters,13182
38897,Fate/kaleid liner Prisma☆Illya: Prisma☆Phantasm,17730
38664,Final Fantasy XV: Episode Ardyn - Prologue,9265
10172,Freezing Specials,43147
6069,Gregory Horror Show,3750
5534,Hai! Akko Desu,777
39725,I★Chu: Halfway Through the Idol,14432
637,Iketeru Futari,18026
3923,Kamen Rider Den-O: Imagin Anime,1253
34964,Killing Bites,167627
148,Kita e.: Diamond Dust Drops,8596
34620,Kono Yo no Hate de Koi wo Utau Shoujo YU-NO,134463
3182,Massugu ni Ikou. 2nd Season,2075
1806,Master Mosquiton '99,4029
40136,Oda Cinnamon Nobunaga,18688
31848,Ojisan to Marshmallow,61585
37778,Pastel Life,5508
3265,Princess Tutu Recaps,5561
29935,Qin Shi Mingyue: Kong Shan Niao Yu,795
679,Shadow Skill (1996),5239
1198,Tsuyokiss,18708
1718,Winter Garden,7422
41093,Yao Jing Zhong Zhi Shou Ce,14521
1894,Yu☆Gi☆Oh!: Hikari no Pyramid,69163
4782,Mama wa Poyopoyo Saurus ga Osuki,714
14921,RDG: Red Data Girl,105206
21497,Sengoku Musou SP: Sanada no Shou,5596
10308,Sengoku Otome: Momoiro Paradox,43741
1618,Soreyuke! Uchuu Senkan Yamamoto Youko (1999),4859
21879,Sword Art Online: Sword Art Offline - Extra Edition,60734
15125,Teekyuu,61522
8108,Tottoko Hamtarou Movie 3: Ham Ham Grand Prix Aurora Tani no Kiseki - Ribon-chan Kiki Ippatsu!,1841
1958,Wish,7354
4083,Wonder Beat Scramble,1004
155,X/1999,34552
298,.hack//Tasogare no Udewa Densetsu,64436
37706,Akuma no Kimuraa-hen,1569
27911,Anime de Wakaru Shinryounaika,40671
23627,Aoki Hagane no Arpeggio: Ars Nova - Kirikumas,5017
937,Appleseed,27648
375,Bannou Bunka Neko-Musume (1998),7149
34055,Berserk 2nd Season,156145
289,Comic Party,18329
8123,Cooking Papa,1703
12549,"Dakara Boku wa, H ga Dekinai.",382818
63,DearS,139969
504,Fatal Fury: The Motion Picture,12216
1761,Golgo 13: Queen Bee,9173
1325,Hamelin no Violin Hiki,6025
19255,Hyakka Ryouran: Samurai Bride Specials,12599
36368,Katasumi no Uroko,698
2106,Kiss Dum: Engage Planet,10048
7148,Ladies versus Butlers!,199624
38735,7 Seeds,114491
39590,Africa no Salaryman (TV),23901
2288,Akihabara Dennou-gumi,6795
31387,Aru Hi Inu no Kuni kara Tegami ga Kite,2907
49737,Baka ja Nai no ni,309
1348,Bubblegum Crash,10203
11103,Busou Shinki Moon Angel,12567
17679,Gambo,8170
49605,Ganbare Douki-chan,80972
36816,Godzilla 2: Kessen Kidou Zoushoku Toshi,36258
17831,Inu to Hasami wa Tsukaiyou,136187
3464,Kemeko Deluxe!,39015
6229,Konpeki no Kantai,2525
671,Lemon Angel Project,7956
37599,Magatsu Wahrheit: Zuerst,33045
9774,Morita-san wa Mukuchi,9066
18845,Ninja Hattori-kun (2012),2343
31452,Norn9: Norn+Nonet,82661
32633,Nowisee,1633
1141,Palme no Ki,6885
10810,Pucca 2,7317
1724,Saint October,6004
1165,Sakura Taisen: Ouka Kenran,5340
50209,Sorairo Utility,11874
2619,Spider Riders: Oracle no Yuusha-tachi,8481
2420,Spirit of Wonder: Shounen Kagaku Club,3554
28063,Sword Art Online II: Sword Art Offline II,58135
12699,Tales of Gekijou,4386
23439,Toki wa Meguru: Tokyo Station,4807
446,Weiß Kreuz Glühen,9656
29017,Wooser no Sono Higurashi: Mugen-hen,4558
1163,Neo Ranga,12436
9810,Nyani ga Nyandaa Nyandaa Kamen,1003
1350,Parasite Dolls,15888
6633,Queen's Blade: Gyokuza wo Tsugu Mono,50458
30749,Saijaku Muhai no Bahamut,352894
8635,Shin Koihime†Musou: Live Revolution,5123
916,Tokkou,43139
21353,Tokyo ESP,161807
743,Umi ga Kikoeru,111844
36039,A.I.C.O.: Incarnation,100000
357,Bokusatsu Tenshi Dokuro-chan,183224
370,Burn Up Excess,10332
1676,Cosmo Warrior Zero,5065
39545,Fragtime,36715
973,Glass no Kantai: La Legende du Vent de l'Univers,11287
15729,Hagure Yuusha no Aesthetica: Hajirai Ippai,42402
10338,Honto ni Atta! Reibai Sensei,7461
33797,ID-0,19684
1409,IGPX: Immortal Grand Prix,4009
6791,Kanokon: Manatsu no Dai Shanikusai,42105
1067,Kishin Houkou Demonbane (TV),35054
13159,Kuromajo-san ga Tooru!!,8715
2272,Mahou no Princess Minky Momo: Yume no Naka no Rondo,1877
34800,Action Heroine Cheer Fruits,13285
13053,Aimai Elegy,3003
5353,Chameleon (OVA),1655
34257,Cinderella Girls Gekijou,17195
35757,Gin no Guardian II,52830
1706,Gun Frontier,9548
10491,Higurashi no Naku Koro ni Kira,81264
4808,Hurricane Polymar,2116
22123,Inugami-san to Nekoyama-san,72802
9750,Itsuka Tenma no Kuro Usagi,125467
35076,Juuni Taisen,264451
4119,Juushin Liger,1831
6297,Kamen Rider Den-O: Imagin Anime 2,875
10016,Kizuna Ichigeki,5996
13367,"Kono Naka ni Hitori, Imouto ga Iru!",195808
412,Kore ga Watashi no Goshujinsama,73593
16906,Line Offline: Salaryman,1902
38297,"Maou-sama, Retry!",203145
37377,Masamune-kun no Revenge OVA,96969
41812,Megami-ryou no Ryoubo-kun.,144323
31121,Monster Musume no Iru Nichijou: Hobo Mainichi ◯◯! Namappoi Douga,44367
840,Narue no Sekai,17866
31621,Ooyasan wa Shishunki!,47462
1035,Patalliro Saiyuuki!,3699
3366,Persona: Trinity Soul,77690
564,Puni Puni☆Poemii,31039
1693,Reideen,8302
42935,Sakugasaku,674
3410,Sky Girls Specials,3790
14333,Tanken Driland,5996
2105,Touka Gettan,18793
4533,Uchuu Kazoku Carlvinson,2560
36290,Xiang Ling Ji,2120
497,Yami to Boushi to Hon no Tabibito,27884
19157,Youkai Watch,26903
37232,Merc Storia: Mukiryoku no Shounen to Bin no Naka no Shoujo,27958
40708,Monster Musume no Oishasan,176653
43767,Night Head 2041,39889
32383,Osomatsu-san Short Film Series,5985
682,Otogi Story Tenshi no Shippo,14169
612,PetoPeto-san,6529
35298,Ramen Daisuki Koizumi-san,58293
38707,RobiHachi,30921
38192,Sakugan,87002
2510,Sengoku Majin Goushougun,2614
28283,Sengoku Musou,21514
1836,Shuffle! Memories,52872
1960,Sore Ike! Anpanman,3055
17821,Stella Jogakuin Koutou-ka C³-bu,52031
1980,Trava: Fist Planet,15043
5763,Uchuu Kuubo Blue Noah,1752
34522,"Wake Up, Girls! Shin Shou",12592
3295,Yatterman,4290
31427,Zinba,1419
25241,AkaKill! Gekijou,51353
2732,Baby Baachan,829
38985,Birthday Wonderland,17409
10490,Blood-C,325590
4197,Blue Dragon: Tenkai no Shichi Ryuu,16263
406,Buzzer Beater,14122
4450,Chrno Crusade: Az demo Wakaru Chrno Crusade Kouza,10385
17705,DD Hokuto no Ken (2013),3758
119,Final Approach,33877
35842,FLCL Alternative,86956
33222,Fudanshi Koukou Seikatsu,66768
38658,Futon no Naka kara Detakunai,403
32785,Future Card Buddyfight Triple D,3898
39326,Kawaikereba Hentai demo Suki ni Natte Kuremasu ka?,271971
38920,Kochouki: Wakaki Nobunaga,25856
799,Kokoro Toshokan,6085
48942,Kuang Shen Mo Zun,813
3054,La Seine no Hoshi,2353
1998,Amazing Nuts!,8911
9736,Astarotte no Omocha!,135645
2089,Choujikuu Seiki Orguss,5428
37422,Cinderella Girls Gekijou 3rd Season,6012
14827,D.C.III: Da Capo III,28613
7775,Futatsu no Kurumi,1063
10187,HenSemi (TV),42793
1019,Honoo no Mirage,21927
34934,Koi to Uso,364967
49825,Levitating,346
36266,Mahou Shoujo Site,205379
17637,Miyakawa-ke no Kuufuku,22908
3641,Naisho no Tsubomi,7720
197,Rizelmine,23607
2180,Slow Step,2929
14647,Tantei Opera Milky Holmes: Alternative,5572
7591,Tono to Issho,3808
21065,Yakusoku (ONA),1309
40176,Miru Tights: Cosplay Satsuei Tights,22677
10671,Morita-san wa Mukuchi.,22889
38397,Nande Koko ni Sensei ga!?,294511
5957,Nyoro-n Churuya-san,28850
32190,Omoi no Kakera,5887
22661,One Piece: Cry Heart,8185
8487,Onigamiden,13159
6666,Passion,3005
36259,Pingu in the City,40973
30103,Precure All Stars Movie: Haru no Carnival♪ - Ima Koko kara,1690
32772,Puzzle & Dragons Cross,7934
10109,Softenni,23214
1816,Sonic X,69933
30250,Triage X: Recollection XOXO,22492
744,Trouble Chocolate,5121
4720,White Album,111467
35472,Yuuki Yuuna wa Yuushabu Shozoku 2,3466
42653,Aikatsu Planet!,2745
34051,Akiba's Trip The Animation,135427
24751,Akuma no Riddle: Shousha wa Dare? Nukiuchi Test,37472
55,Arc the Lad,15242
13253,Blossom,4804
3389,Bus Gamer,26550
30127,Danchigai,108620
50862,Estab-Life: Great Escape,7706
365,Fake,19578
37651,Fate/Extra: Last Encore - Illustrias Tendousetsu,62804
3185,Fortune Quest L,1829
3381,Fushigi no Umi no Nadia Omake Gekijou,3967
33743,Fuuka,269871
9495,Inochi no Chikyuu: Dioxin no Natsu,1106
9001,Je T'aime,7175
17731,Ketsuekigata-kun!,10610
32214,Koukaku no Pandora,43011
4439,Kurenai Sanshirou,1765
36291,Ling Yu,4024
1070,Love Get Chu,7960
37290,Ani x Para: Anata no Hero wa Dare desu ka,917
1233,Aozora Shoujo-tai,7207
27815,Cardfight!! Vanguard G,14346
2495,Chance Triangle Session,5225
11177,Cross Fight B-Daman,7175
35988,Dame x Prince Anime Caravan,26727
9493,Dororon Enma-kun Meeramera,16860
6971,Gegege no Kitarou (1971),2205
7307,Gegege no Kitarou (1985),2182
39674,Gundam vs Hello Kitty,5186
38714,Gundam: G no Reconguista Movie I - Ike! Core Fighter,2921
34972,Hakubo,24595
2280,Hare Tokidoki Buta (TV),1266
8101,HenSemi,27028
23787,Hi☆sCoool! SeHa Girls,11252
35235,Hitorigurashi no Shougakusei,3734
3129,Kaibutsu-kun,1168
3057,Loveless Specials,17927
3660,Mahou no Idol Pastel Yumi,2623
622,Natsu-iro no Sunadokei,8146
3827,Ore wa Teppei,1402
438,Phantom The Animation,13450
163,Power Stone,7180
1742,Souryuuden,2896
1044,Taiyou no Ouji: Horus no Daibouken,7635
33341,Time Travel Shoujo: Mari Waka to 8-nin no Kagakusha-tachi,15633
471,To Heart 2,19711
40280,Toaru Kagaku no Accelerator: Tobidase Ippou-san - Hachamecha Kaishingeki,9595
36455,Wo de Tian Jie Nu You,29862
42568,Yaku nara Mug Cup mo,40775
22537,Yami Shibai 2,44833
28155,Yoru no Yatterman,30732
20533,Z/X: Ignition,38756
38935,Miru Tights,103774
30384,Miss Monochrome The Animation 2,19347
2571,Mitsubachi Maya no Bouken,8720
10808,Mobile Suit Gundam AGE,29572
45560,Orient,74665
2842,Pokemon Fushigi no Dungeon: Shutsudou Pokemon Kyuujotai Ganbaruzu!,13986
19825,Saikyou Ginga Ultimate Zero: Battle Spirits,1728
4723,Seishun Anime Zenshuu,1775
30412,Shi Xiong,2888
2031,Shining Tears X Wind,32869
23325,Shirogane no Ishi: Argevollen,42488
1130,Windaria,8460
599,Yuugen Kaisha,5334
41380,100-man no Inochi no Ue ni Ore wa Tatteiru,230550
4074,"Arano no Sakebi Koe: Hoero, Buck",1297
5337,Bakugan Battle Brawlers: New Vestroia,59888
808,Bakuretsu Hunters OVA,6211
37036,Binan Koukou Chikyuu Boueibu Happy Kiss!,11316
40960,Cheat Kusushi no Slow Life: Isekai ni Tsukurou Drugstore,105766
10260,Eiyuu Densetsu: Sora no Kiseki The Animation,15536
2973,Fire Tripper,4652
3355,Fortune Dogs,1070
850,Gakuen Heaven,63213
38681,God Eater 3,5061
1694,iDOLM@STER Xenoglossia,21710
2356,Amon: Devilman Mokushiroku,19853
37740,Bai Ye Ling Long,3797
30795,Bakuon!!,58673
2252,Devilman,27595
37563,Di Wang Gong Lue,9171
1189,Eden's Bowy,6117
13139,Gakkatsu!,7019
31630,"Gyakuten Saiban: Sono ""Shinjitsu"", Igi Ari!",124180
3285,Himitsu no Akko-chan,2666
4800,Huckleberry Finn Monogatari,1643
18247,IS: Infinite Stratos 2,359762
22049,Just Awake,2275
41877,Kamiarizuki no Kodomo,13265
21333,Kazoku no Hanashi,855
44276,Kyuukyoku Shinka shita Full Dive RPG ga Genjitsu yori mo Kusoge Dattara,193457
36185,Lan Mo de Hua,4892
31233,Lu Shidai,5473
7103,Miracle☆Train: Oedo-sen e Youkoso,18668
12503,Mirai Nikki (TV): Ura Mirai Nikki,56082
38663,Mushikago no Cagaster,32361
1978,Onkyo Seimeitai Noiseman,9237
32360,Qualidea Code,172424
677,Sentimental Journey,3149
5583,Sonic: Night of the WereHog,7910
3003,Yumedamaya Kidan,2873
37504,Mob Psycho Mini,28733
2740,Monkey Turn,1478
17157,Nozoki Ana,49047
6303,Perman,3306
1296,Project A-Ko 2: Daitokuji Zaibatsu no Inbou,5625
19799,Robot Girls Z,20051
4962,Rokumon Tengai Mon Colle Knights,4491
950,Street Fighter Alpha: Generations,13154
2290,Superflat Monogram,7580
18799,Take Your Way,2981
12317,Upotte!!,67843
4101,Wan Wan Celepoo Soreyuke! Tetsunoshin,951
2729,X²: Double X,4918
11755,009 Re:Cyborg,17790
40550,Assault Lily: Bouquet,74329
1185,Battle Athletess Daiundoukai,5469
40934,Bungou to Alchemist: Shinpan no Haguruma,45382
7176,Cheburashka Arere?,3240
34382,Citrus,456019
14317,Computer Kakumei: Saikyou x Saisoku no Zunou Tanjou,6760
9479,Coppelion,114581
34497,Death March kara Hajimaru Isekai Kyousoukyoku,429871
28673,Duan Nao,5852
2953,Egao,12918
10623,Hayan Ma-eum Baeggu,869
